trade_id,direction,signal_time,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,lot_size,commission,spread_cost,slippage_cost,gross_profit,net_profit,profit_pips,exit_reason,holding_bars,confidence,prediction_class,session,atr_at_entry
8af98b2a,SELL,2022-09-26 00:00:00+00:00,2022-09-26 00:15:00+00:00,2022-09-26 01:15:00+00:00,0.96847,0.9704,0.9704,0.96461,0.75,5.25,10.0,1.8347,-144.75,-156.5847,-19.3,sl,4,0.6205914616584778,0,asian,0.0012869672658041452
36f29924,SELL,2022-09-26 00:30:00+00:00,2022-09-26 00:45:00+00:00,2022-09-26 01:15:00+00:00,0.96808,0.96992,0.96992,0.9644,0.76,5.32,10.0,3.7166,-139.84,-153.5566,-18.4,sl,2,0.704131007194519,0,asian,0.0012257523873515296
c04be738,SELL,2022-09-27 00:45:00+00:00,2022-09-27 01:00:00+00:00,2022-09-27 02:45:00+00:00,0.96054,0.96213,0.96213,0.95736,0.89,6.23,10.0,9.0854,-141.51,-160.5954,-15.9,sl,7,0.7847851514816284,0,asian,0.0010616012873224188
f946f0ad,SELL,2022-09-27 01:00:00+00:00,2022-09-27 01:15:00+00:00,2022-09-27 02:45:00+00:00,0.96004,0.96172,0.96172,0.95669,0.87,6.09,10.0,3.6615,-146.16,-159.8215,-16.8,sl,6,0.6624460816383362,0,asian,0.0011179154810851046
42f1f0d8,BUY,2022-10-03 01:15:00+00:00,2022-10-03 01:30:00+00:00,2022-10-03 08:00:00+00:00,0.98022,0.97846,0.97846,0.98373,0.76,5.32,10.0,1.2761,-133.76,-145.0361,-17.6,sl,26,0.6255814433097839,2,asian,0.0011716034170326894
481e0003,BUY,2022-10-03 00:00:00+00:00,2022-10-03 00:15:00+00:00,2022-10-03 08:45:00+00:00,0.97941,0.98333,0.97745,0.98333,0.68,4.76,10.0,3.9072,266.56,252.6528,39.2,tp,34,0.7658942341804504,2,asian,0.0013062470775430475
45af5f7d,BUY,2022-10-03 01:00:00+00:00,2022-10-03 01:15:00+00:00,2022-10-03 08:45:00+00:00,0.97983,0.9834,0.97805,0.9834,0.76,5.32,10.0,5.2933,271.32,256.0267,35.7,tp,30,0.6919346451759338,2,asian,0.0011894190644967384
9a5c040b,BUY,2022-10-03 08:00:00+00:00,2022-10-03 08:15:00+00:00,2022-10-03 08:45:00+00:00,0.97914,0.98164,0.97934,0.98164,1.05,7.35,10.0,5.6598,262.5,246.8402,25.0,tp,2,0.8507118225097656,2,london,0.0008330686858234817
53a9ad1c,SELL,2022-10-03 09:00:00+00:00,2022-10-03 09:15:00+00:00,2022-10-03 10:00:00+00:00,0.98223,0.97904,0.98383,0.97904,0.92,6.44,10.0,1.3711,293.48,282.1089,31.9,tp,3,0.8397146463394165,0,london,0.0010633997484330584
f78422ae,SELL,2022-10-03 09:15:00+00:00,2022-10-03 09:30:00+00:00,2022-10-03 11:30:00+00:00,0.98082,0.98253,0.98253,0.9774,0.88,6.16,10.0,7.6556,-150.48,-168.1356,-17.1,sl,8,0.6826525330543518,0,london,0.0011410140521164183
f4a6f1b3,SELL,2022-10-03 10:45:00+00:00,2022-10-03 11:00:00+00:00,2022-10-03 12:30:00+00:00,0.98108,0.97738,0.98088,0.97738,0.77,5.39,10.0,5.0095,284.9,269.8905,37.0,tp,6,0.6101890802383423,0,london,0.0012345582272110698
71f7623b,BUY,2022-10-04 01:45:00+00:00,2022-10-04 02:00:00+00:00,2022-10-04 04:45:00+00:00,0.98303,0.98166,0.98166,0.98578,1.03,7.21,10.0,5.8425,-141.11,-156.9525,-13.7,sl,11,0.6623781323432922,2,asian,0.0009160479215992189
f543c063,BUY,2022-10-04 00:45:00+00:00,2022-10-04 01:00:00+00:00,2022-10-04 05:00:00+00:00,0.98225,0.98069,0.98069,0.98536,0.98,6.86,10.0,11.8503,-152.88,-174.7303,-15.6,sl,16,0.6252751350402832,2,asian,0.0010371936191364412
494ce463,BUY,2022-10-10 04:30:00+00:00,2022-10-10 04:45:00+00:00,2022-10-10 06:15:00+00:00,0.97488,0.97375,0.97375,0.97714,1.25,8.75,10.0,4.6336,-141.25,-155.8836,-11.3,sl,6,0.6207166314125061,2,asian,0.0007521918647350815
235c562c,BUY,2022-10-10 03:45:00+00:00,2022-10-10 04:00:00+00:00,2022-10-10 08:30:00+00:00,0.974,0.97288,0.97288,0.97624,1.26,8.82,10.0,9.0971,-141.12,-160.2171,-11.2,sl,18,0.650397777557373,2,asian,0.0007477171037018926
3e7823bf,BUY,2022-10-10 04:15:00+00:00,2022-10-10 04:30:00+00:00,2022-10-10 08:30:00+00:00,0.97421,0.97308,0.97308,0.97647,1.26,8.82,10.0,1.0902,-142.38,-153.4702,-11.3,sl,16,0.7557910084724426,2,asian,0.0007538989312531641
b4da1003,BUY,2022-10-10 07:15:00+00:00,2022-10-10 07:30:00+00:00,2022-10-10 08:30:00+00:00,0.97359,0.97264,0.97264,0.9755,1.44,10.08,10.0,5.9694,-136.8,-152.7694,-9.5,sl,4,0.6943055391311646,2,london,0.0006352048916632092
1b0cc4a4,BUY,2022-10-17 00:45:00+00:00,2022-10-17 01:00:00+00:00,2022-10-17 05:00:00+00:00,0.97247,0.97524,0.97109,0.97524,1.02,7.14,10.0,10.2372,282.54,262.3028,27.7,tp,16,0.7442432641983032,2,asian,0.000922677608365608
6af5f0dd,BUY,2022-10-17 01:30:00+00:00,2022-10-17 01:45:00+00:00,2022-10-17 08:45:00+00:00,0.97278,0.97539,0.97148,0.97539,1.02,7.14,10.0,0.0,266.22,256.22,26.1,tp,28,0.7465815544128418,2,asian,0.0008689696448903942
50fe479f,BUY,2022-10-17 01:45:00+00:00,2022-10-17 02:00:00+00:00,2022-10-17 11:30:00+00:00,0.97338,0.97211,0.97211,0.97593,1.03,7.21,10.0,7.9719,-130.81,-148.7819,-12.7,sl,38,0.7363481521606445,2,asian,0.0008497575273982264
dc581fe5,BUY,2022-10-17 09:45:00+00:00,2022-10-17 10:00:00+00:00,2022-10-17 11:30:00+00:00,0.97335,0.97211,0.97211,0.97584,1.28,8.96,10.0,6.7741,-158.72,-175.4941,-12.4,sl,6,0.9261980056762695,2,london,0.000829529702573059
5a658a94,BUY,2022-10-17 10:15:00+00:00,2022-10-17 10:30:00+00:00,2022-10-17 11:30:00+00:00,0.97431,0.97287,0.97287,0.97719,1.04,7.28,10.0,9.6006,-149.76,-169.3606,-14.4,sl,4,0.832216739654541,2,london,0.0009591353047696267
5a269a64,SELL,2022-10-18 03:45:00+00:00,2022-10-18 04:00:00+00:00,2022-10-18 07:00:00+00:00,0.98398,0.98504,0.98504,0.98186,1.24,8.68,10.0,5.1562,-131.44,-146.5962,-10.6,sl,12,0.6544011831283569,0,asian,0.0007061375457624685
435a7e57,SELL,2022-10-18 04:30:00+00:00,2022-10-18 04:45:00+00:00,2022-10-18 07:00:00+00:00,0.98356,0.98464,0.98464,0.9814,1.27,8.89,10.0,3.4351,-137.16,-150.5951,-10.8,sl,9,0.8508328795433044,0,asian,0.0007197646457872247
4f2bd953,SELL,2022-10-18 03:30:00+00:00,2022-10-18 03:45:00+00:00,2022-10-18 07:15:00+00:00,0.98439,0.98547,0.98547,0.98223,1.28,8.96,10.0,7.1372,-138.24,-155.3772,-10.8,sl,14,0.7041246294975281,0,asian,0.0007196865877441945
483bfc77,SELL,2022-10-24 00:00:00+00:00,2022-10-24 00:15:00+00:00,2022-10-24 01:00:00+00:00,0.98726,0.98933,0.98933,0.98312,0.62,4.34,10.0,1.2555,-128.34,-139.5955,-20.7,sl,3,0.7445300817489624,0,asian,0.001380786542502966
46ded28c,SELL,2022-10-24 00:45:00+00:00,2022-10-24 01:00:00+00:00,2022-10-24 02:15:00+00:00,0.98827,0.98372,0.98807,0.98372,0.64,4.48,10.0,5.5863,291.2,275.6137,45.5,tp,5,0.7702651619911194,0,asian,0.001515381936544833
526df089,SELL,2022-10-24 01:30:00+00:00,2022-10-24 01:45:00+00:00,2022-10-24 02:30:00+00:00,0.98564,0.98787,0.98787,0.98118,0.57,3.99,10.0,11.0608,-127.11,-148.1708,-22.3,sl,3,0.8543404340744019,0,asian,0.0014876108289318551
38a3e5f0,SELL,2022-10-24 01:00:00+00:00,2022-10-24 01:15:00+00:00,2022-10-24 11:00:00+00:00,0.98687,0.98221,0.9892,0.98221,0.56,3.92,10.0,4.4249,260.96,246.5351,46.6,tp,39,0.8329843282699585,0,asian,0.0015521403696487797
73413787,BUY,2022-10-25 00:45:00+00:00,2022-10-25 01:00:00+00:00,2022-10-25 03:15:00+00:00,0.98714,0.98914,0.98614,0.98914,1.35,9.45,10.0,3.1669,270.0,256.8331,20.0,tp,9,0.7303036451339722,2,asian,0.0006676250498994764
eaf2911f,BUY,2022-10-25 03:00:00+00:00,2022-10-25 03:15:00+00:00,2022-10-25 08:15:00+00:00,0.98852,0.9875,0.9875,0.99057,1.37,9.59,10.0,0.293,-139.74,-150.033,-10.2,sl,20,0.917820155620575,2,asian,0.0006822105378805599
43bc016a,BUY,2022-10-25 01:00:00+00:00,2022-10-25 01:15:00+00:00,2022-10-25 08:45:00+00:00,0.98788,0.98687,0.98687,0.9899,1.32,9.24,10.0,5.9612,-133.32,-149.2812,-10.1,sl,30,0.652052104473114,2,asian,0.0006749375463352236
68238f9c,BUY,2022-10-31 01:45:00+00:00,2022-10-31 02:00:00+00:00,2022-10-31 03:30:00+00:00,0.99559,0.99439,0.99439,0.99799,1.12,7.84,10.0,3.8136,-134.4,-148.2136,-12.0,sl,6,0.6039701104164124,2,asian,0.0007986216217485253
af6896fe,SELL,2022-10-31 05:45:00+00:00,2022-10-31 06:00:00+00:00,2022-10-31 08:15:00+00:00,0.99632,0.99422,0.99737,0.99422,1.21,8.47,10.0,5.7834,254.1,238.3166,21.0,tp,9,0.81049644947052,0,asian,0.0007015744314955058
3bff46a8,SELL,2022-10-31 09:30:00+00:00,2022-10-31 09:45:00+00:00,2022-10-31 10:15:00+00:00,0.99421,0.99183,0.9954,0.99183,1.2,8.4,10.0,7.4719,285.6,268.1281,23.8,tp,2,0.9213330745697021,0,london,0.0007932652614375338
9d90f0cc,SELL,2022-10-31 10:00:00+00:00,2022-10-31 10:15:00+00:00,2022-10-31 11:30:00+00:00,0.99226,0.9935,0.9935,0.98978,1.07,7.49,10.0,4.8676,-132.68,-147.5476,-12.4,sl,5,0.6551961302757263,0,london,0.0008252134141986866
b178e603,SELL,2022-10-31 09:45:00+00:00,2022-10-31 10:00:00+00:00,2022-10-31 11:45:00+00:00,0.99276,0.99399,0.99399,0.9903,1.11,7.77,10.0,9.3443,-136.53,-155.8743,-12.3,sl,7,0.7712362408638,0,london,0.0008194605999062769
90383650,BUY,2022-11-01 02:45:00+00:00,2022-11-01 03:00:00+00:00,2022-11-01 04:15:00+00:00,0.98863,0.99019,0.98785,0.99019,1.75,12.25,10.0,1.6483,273.0,261.3517,15.6,tp,5,0.8333714008331299,2,asian,0.0005200602505349175
60cd8d9d,BUY,2022-11-01 03:15:00+00:00,2022-11-01 03:30:00+00:00,2022-11-01 07:30:00+00:00,0.98941,0.99111,0.98961,0.99111,1.58,11.06,10.0,6.3736,268.6,252.2264,17.0,tp,16,0.694048285484314,2,asian,0.000566480522144907
2e5dff9d,BUY,2022-11-01 04:00:00+00:00,2022-11-01 04:15:00+00:00,2022-11-01 07:45:00+00:00,0.98998,0.9917,0.99018,0.9917,1.56,10.92,10.0,6.551,268.32,251.769,17.2,tp,14,0.6080220341682434,2,asian,0.0005720873568339503
ebb30530,BUY,2022-11-01 05:30:00+00:00,2022-11-01 05:45:00+00:00,2022-11-01 07:45:00+00:00,0.98989,0.9917,0.99009,0.9917,1.54,10.78,10.0,6.475,278.74,262.265,18.1,tp,8,0.771672248840332,2,asian,0.0006038484167885214
0562f31b,BUY,2022-11-01 07:30:00+00:00,2022-11-01 07:45:00+00:00,2022-11-01 08:15:00+00:00,0.99174,0.99358,0.99082,0.99358,1.6,11.2,10.0,2.8991,294.4,281.5009,18.4,tp,2,0.6226627826690674,2,london,0.0006134480531556486
ce1edb8d,BUY,2022-11-01 07:45:00+00:00,2022-11-01 08:00:00+00:00,2022-11-01 09:15:00+00:00,0.99266,0.99167,0.99167,0.99464,1.53,10.71,10.0,8.4002,-151.47,-169.8702,-9.9,sl,5,0.6971872448921204,2,london,0.0006610589065016779
dc410fcf,BUY,2022-11-07 00:15:00+00:00,2022-11-07 00:30:00+00:00,2022-11-07 10:15:00+00:00,0.99135,0.99581,0.99155,0.99581,0.65,4.55,10.0,5.2637,289.9,274.6363,44.6,tp,39,0.7596880793571472,2,asian,0.0014866328113970952
9f76da11,BUY,2022-11-07 00:45:00+00:00,2022-11-07 01:00:00+00:00,2022-11-07 10:30:00+00:00,0.99295,0.99751,0.99067,0.99751,0.65,4.55,10.0,7.0995,296.4,279.3005,45.6,tp,38,0.6442614197731018,2,asian,0.0015186272710515773
512694d4,BUY,2022-11-07 01:45:00+00:00,2022-11-07 02:00:00+00:00,2022-11-07 10:30:00+00:00,0.993,0.99725,0.9932,0.99725,0.69,4.83,10.0,8.8222,293.25,274.4278,42.5,tp,34,0.6607441306114197,2,asian,0.0014154894702338623
b4f5c3b2,BUY,2022-11-07 10:15:00+00:00,2022-11-07 10:30:00+00:00,2022-11-07 11:00:00+00:00,0.99607,0.99947,0.99627,0.99947,0.92,6.44,10.0,6.8278,312.8,295.9722,34.0,tp,2,0.8212127089500427,2,london,0.0011327447898482213
d7178b3e,BUY,2022-11-07 10:45:00+00:00,2022-11-07 11:00:00+00:00,2022-11-07 14:15:00+00:00,0.99886,0.99695,0.99695,1.00267,0.83,5.81,10.0,11.4584,-158.53,-179.9884,-19.1,sl,13,0.7489025592803955,2,london,0.0012700197422670838
c78feece,BUY,2022-11-07 14:15:00+00:00,2022-11-07 14:30:00+00:00,2022-11-07 16:00:00+00:00,0.997,1.00048,0.99526,1.00048,0.86,6.02,10.0,4.1121,299.28,285.1679,34.8,tp,6,0.8612411022186279,2,overlap,0.0011613346666205554
72522f81,BUY,2022-11-07 10:30:00+00:00,2022-11-07 10:45:00+00:00,2022-11-07 19:00:00+00:00,0.99763,1.00125,0.99783,1.00125,0.88,6.16,10.0,5.8595,318.56,302.7005,36.2,tp,33,0.8747502565383911,2,london,0.0012054058762876328
3abfd9d3,BUY,2022-11-07 13:00:00+00:00,2022-11-07 13:15:00+00:00,2022-11-07 19:00:00+00:00,0.99791,1.0015,0.99811,1.0015,0.85,5.95,10.0,5.7311,305.15,289.4189,35.9,tp,23,0.6685673594474792,2,overlap,0.0011959954961190474
cb996269,BUY,2022-11-07 18:30:00+00:00,2022-11-07 18:45:00+00:00,2022-11-07 21:00:00+00:00,0.99927,1.00324,0.99729,1.00324,0.75,5.25,10.0,5.3359,297.75,282.4141,39.7,tp,9,0.8609317541122437,2,newyork,0.001323075600301243
e9df8d8f,BUY,2022-11-07 20:30:00+00:00,2022-11-07 20:45:00+00:00,2022-11-08 04:45:00+00:00,1.00261,1.00089,1.00089,1.00605,0.9,6.3,10.0,5.3561,-154.8,-170.1561,-17.2,sl,32,0.742161750793457,2,newyork,0.0011482449487356075
45b43656,BUY,2022-11-07 20:00:00+00:00,2022-11-07 20:15:00+00:00,2022-11-08 06:45:00+00:00,1.0023,1.00048,1.00048,1.00594,0.86,6.02,10.0,9.4483,-156.52,-175.9683,-18.2,sl,42,0.8409298062324524,2,newyork,0.0012125799405454385
b2388534,BUY,2022-11-14 02:15:00+00:00,2022-11-14 02:30:00+00:00,2022-11-14 06:15:00+00:00,1.03272,1.03115,1.03115,1.03587,0.98,6.86,10.0,8.5872,-153.86,-172.4472,-15.7,sl,15,0.742796003818512,2,asian,0.0010484184973926596
42437bbd,BUY,2022-11-14 02:30:00+00:00,2022-11-14 02:45:00+00:00,2022-11-14 06:15:00+00:00,1.03298,1.03141,1.03141,1.03613,1.01,7.07,10.0,3.4614,-158.57,-172.0314,-15.7,sl,14,0.6615825891494751,2,asian,0.0010485314618646122
e51acdba,BUY,2022-11-14 01:00:00+00:00,2022-11-14 01:15:00+00:00,2022-11-14 07:15:00+00:00,1.03188,1.03016,1.03016,1.03532,0.95,6.65,10.0,6.5581,-163.4,-179.9581,-17.2,sl,24,0.7194787263870239,2,asian,0.0011474073843075366
8499d5da,SELL,2022-11-21 01:45:00+00:00,2022-11-21 02:00:00+00:00,2022-11-21 03:15:00+00:00,1.03292,1.0309,1.03272,1.0309,1.58,11.06,10.0,0.0,319.16,309.16,20.2,tp,5,0.7318906188011169,0,asian,0.0006734112062486172
63d5a257,SELL,2022-11-21 03:30:00+00:00,2022-11-21 03:45:00+00:00,2022-11-21 04:15:00+00:00,1.03159,1.02913,1.03282,1.02913,1.29,9.03,10.0,5.8983,317.34,301.4417,24.6,tp,2,0.7644194960594177,0,asian,0.0008201342697353294
72d128f3,SELL,2022-11-21 03:45:00+00:00,2022-11-21 04:00:00+00:00,2022-11-21 06:30:00+00:00,1.03102,1.0283,1.03082,1.0283,1.27,8.89,10.0,5.6892,345.44,329.7508,27.2,tp,10,0.8426650166511536,0,asian,0.0009072675361828089
b188d362,SELL,2022-11-21 04:15:00+00:00,2022-11-21 04:30:00+00:00,2022-11-21 08:30:00+00:00,1.03001,1.02716,1.02981,1.02716,1.12,7.84,10.0,3.176,319.2,306.024,28.5,tp,16,0.6074490547180176,0,asian,0.0009512153755861951
df33705e,SELL,2022-11-21 06:00:00+00:00,2022-11-21 06:15:00+00:00,2022-11-21 08:30:00+00:00,1.02972,1.02719,1.02952,1.02719,1.27,8.89,10.0,7.6133,321.31,303.6967,25.3,tp,9,0.8019817471504211,0,asian,0.0008432052177644425
a1ebcd5f,SELL,2022-11-21 07:15:00+00:00,2022-11-21 07:30:00+00:00,2022-11-21 09:45:00+00:00,1.02777,1.02519,1.02906,1.02519,1.29,9.03,10.0,6.8227,332.82,315.9973,25.8,tp,9,0.7593157887458801,0,london,0.0008597536088374749
a456682f,SELL,2022-11-21 08:30:00+00:00,2022-11-21 08:45:00+00:00,2022-11-21 11:00:00+00:00,1.02686,1.0241,1.02666,1.0241,1.27,8.89,10.0,2.015,350.52,338.505,27.6,tp,9,0.6586363315582275,0,london,0.0009207555755899711
b55d2096,SELL,2022-11-21 09:30:00+00:00,2022-11-21 09:45:00+00:00,2022-11-21 11:00:00+00:00,1.02664,1.02356,1.02818,1.02356,1.18,8.26,10.0,6.5547,363.44,346.8853,30.8,tp,5,0.8916477560997009,0,london,0.0010257671281347699
b8f943cb,SELL,2022-11-21 10:15:00+00:00,2022-11-21 10:30:00+00:00,2022-11-21 11:30:00+00:00,1.02654,1.02319,1.02821,1.02319,1.03,7.21,10.0,4.4117,345.05,330.6383,33.5,tp,4,0.8792158365249634,0,london,0.0011152661736560082
aaf1888e,SELL,2022-11-21 11:30:00+00:00,2022-11-21 11:45:00+00:00,2022-11-21 15:15:00+00:00,1.02353,1.02534,1.02534,1.01992,1.03,7.21,10.0,0.5509,-186.43,-196.9809,-18.1,sl,14,0.7612075805664062,0,london,0.0012044479298344163
3f190cad,SELL,2022-11-21 13:30:00+00:00,2022-11-21 13:45:00+00:00,2022-11-21 17:00:00+00:00,1.0241,1.0258,1.0258,1.02069,1.09,7.63,10.0,6.3589,-185.3,-201.6589,-17.0,sl,13,0.6491008996963501,0,overlap,0.0011357568271401887
e1f93c72,SELL,2022-11-21 15:45:00+00:00,2022-11-21 16:00:00+00:00,2022-11-22 10:15:00+00:00,1.02528,1.02693,1.02693,1.02198,1.13,7.91,10.0,4.8644,-186.45,-201.3144,-16.5,sl,73,0.773332417011261,0,newyork,0.0011015146586364046
2ca95df2,SELL,2022-11-21 16:45:00+00:00,2022-11-21 17:00:00+00:00,2022-11-22 10:15:00+00:00,1.02548,1.02728,1.02728,1.02188,1.02,7.14,10.0,2.7642,-183.6,-196.3642,-18.0,sl,69,0.741388738155365,0,newyork,0.0012000059913919872
2f84767c,SELL,2022-11-22 03:15:00+00:00,2022-11-22 03:30:00+00:00,2022-11-22 10:15:00+00:00,1.02621,1.02725,1.02725,1.02413,1.74,12.18,10.0,6.5688,-180.96,-197.5288,-10.4,sl,27,0.7189475297927856,0,asian,0.0006927720116655282
4895a20a,SELL,2022-11-28 01:00:00+00:00,2022-11-28 01:15:00+00:00,2022-11-28 03:30:00+00:00,1.03754,1.03492,1.03734,1.03492,1.32,9.24,10.0,6.4643,345.84,329.3757,26.2,tp,9,0.7386762499809265,0,asian,0.0008744192499849743
f41c283d,SELL,2022-11-28 02:30:00+00:00,2022-11-28 02:45:00+00:00,2022-11-28 03:30:00+00:00,1.03818,1.03568,1.03798,1.03568,1.36,9.52,10.0,3.2674,340.0,326.7326,25.0,tp,3,0.8764974474906921,0,asian,0.0008327227395686397
79f919d2,SELL,2022-11-28 02:45:00+00:00,2022-11-28 03:00:00+00:00,2022-11-28 03:30:00+00:00,1.0377,1.03514,1.0375,1.03514,1.37,9.59,10.0,6.2011,350.72,334.5189,25.6,tp,2,0.6107797026634216,0,asian,0.0008532425438851662
f519286c,BUY,2022-11-28 03:30:00+00:00,2022-11-28 03:45:00+00:00,2022-11-28 08:45:00+00:00,1.03453,1.03737,1.03311,1.03737,1.26,8.82,10.0,8.0452,357.84,339.7948,28.4,tp,20,0.7760457992553711,2,asian,0.0009452346461063056
b582d672,BUY,2022-11-28 03:45:00+00:00,2022-11-28 04:00:00+00:00,2022-11-28 09:00:00+00:00,1.03497,1.03779,1.03517,1.03779,1.27,8.89,10.0,2.862,358.14,345.278,28.2,tp,20,0.7314026951789856,2,asian,0.0009412893142415736
474f78e5,BUY,2022-11-28 04:15:00+00:00,2022-11-28 04:30:00+00:00,2022-11-28 09:00:00+00:00,1.0354,1.03822,1.03399,1.03822,1.29,9.03,10.0,6.1427,363.78,347.6373,28.2,tp,18,0.7465844750404358,2,asian,0.0009403974189123759
12b9994b,BUY,2022-11-28 08:45:00+00:00,2022-11-28 09:00:00+00:00,2022-11-28 10:15:00+00:00,1.03732,1.03977,1.03752,1.03977,1.56,10.92,10.0,5.0083,382.2,367.1917,24.5,tp,5,0.6047025918960571,2,london,0.0008168562395245548
3123ed31,BUY,2022-11-28 09:45:00+00:00,2022-11-28 10:00:00+00:00,2022-11-28 10:15:00+00:00,1.03761,1.04057,1.03781,1.04057,1.5,10.5,10.0,11.798,444.0,422.202,29.6,tp,1,0.9400199055671692,2,london,0.000986198226183368
40be085f,BUY,2022-11-28 10:00:00+00:00,2022-11-28 10:15:00+00:00,2022-11-28 10:30:00+00:00,1.0391,1.04228,1.0393,1.04228,1.29,9.03,10.0,0.0,410.22,400.22,31.8,tp,1,0.8459908962249756,2,london,0.001060755495741697
995c989c,BUY,2022-11-28 10:15:00+00:00,2022-11-28 10:30:00+00:00,2022-11-28 11:00:00+00:00,1.04081,1.0444,1.04101,1.0444,1.25,8.75,10.0,7.0859,448.75,431.6641,35.9,tp,2,0.758306622505188,2,london,0.0011971301031887286
3f4d7eaa,BUY,2022-11-28 10:30:00+00:00,2022-11-28 10:45:00+00:00,2022-11-28 12:15:00+00:00,1.04321,1.04693,1.04341,1.04693,1.12,7.84,10.0,4.0813,416.64,402.5587,37.2,tp,6,0.9114642143249512,2,london,0.0012409065243895244
b1b3303b,BUY,2022-11-28 10:45:00+00:00,2022-11-28 11:00:00+00:00,2022-11-28 12:15:00+00:00,1.04407,1.04783,1.04219,1.04783,1.09,7.63,10.0,4.6994,409.84,395.1406,37.6,tp,5,0.6944161057472229,2,london,0.0012544132012188472
59736b0e,BUY,2022-11-28 11:15:00+00:00,2022-11-28 11:30:00+00:00,2022-11-28 13:00:00+00:00,1.04502,1.04878,1.04522,1.04878,1.09,7.63,10.0,10.7048,409.84,389.1352,37.6,tp,6,0.9094963669776917,2,london,0.00125247872962238
d60fe5bf,BUY,2022-11-28 12:15:00+00:00,2022-11-28 12:30:00+00:00,2022-11-28 15:15:00+00:00,1.0475,1.04544,1.04544,1.05163,1.04,7.28,10.0,4.9743,-214.24,-229.2143,-20.6,sl,11,0.640407383441925,2,london,0.0013759067835470713
9f82686b,BUY,2022-11-28 12:45:00+00:00,2022-11-28 13:00:00+00:00,2022-11-28 15:15:00+00:00,1.04764,1.04555,1.04555,1.05182,1.07,7.49,10.0,11.7228,-223.63,-245.3528,-20.9,sl,9,0.7414805293083191,2,overlap,0.0013947359511196629
e5e7acd3,BUY,2022-11-29 03:00:00+00:00,2022-11-29 03:15:00+00:00,2022-11-29 05:15:00+00:00,1.03432,1.03644,1.03452,1.03644,2.16,15.12,10.0,3.6736,457.92,444.2464,21.2,tp,8,0.6528423428535461,2,asian,0.0007058748392756879
